time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-27T12:33:15.802Z,60.8513,-150.8497,34.8,2.1,ml,,,,0.48,ak,ak18208260,2018-01-27T12:42:07.293Z,"29km NE of Nikiski, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-01-27T12:20:57.000Z,34.2215,-116.7653333,12.05,0.93,ml,22,99,0.135,0.18,ci,ci38093456,2018-01-27T12:24:27.930Z,"8km ESE of Big Bear City, CA",earthquake,0.44,0.88,0.117,21,automatic,ci,ci
2018-01-27T12:15:20.263Z,61.7443,-148.1986,1.1,1.6,ml,,,,0.65,ak,ak18208254,2018-01-27T12:21:14.113Z,"34km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T12:13:40.798Z,57.6243,-151.0097,7.8,2.5,ml,,,,0.74,ak,ak18208250,2018-01-27T12:17:14.933Z,"85km ESE of Kodiak, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-01-27T12:02:24.940Z,37.4514999,-118.838501,6.84,1.27,md,20,189,0.09973,0.02,nc,nc72959401,2018-01-27T13:14:02.191Z,"19km SW of Toms Place, CA",earthquake,0.45,1.35,0.17,16,automatic,nc,nc
2018-01-27T12:01:08.520Z,55.9617,-149.7726,6.54,3.8,mb,,218,2.318,0.57,us,us2000cqc1,2018-01-27T12:34:41.040Z,"259km SE of Kodiak, Alaska",earthquake,10.2,6.7,0.359,2,reviewed,us,us
2018-01-27T11:54:06.200Z,56.5801,-148.6439,11.6,2.9,ml,,,,0.72,ak,ak18208230,2018-01-27T19:21:23.932Z,"264km ESE of Kodiak, Alaska",earthquake,,4.5,,,reviewed,ak,ak
2018-01-27T11:51:04.771Z,64.1546,-150.1095,16,1.5,ml,,,,0.11,ak,ak18208227,2018-01-27T11:54:26.989Z,"65km WNW of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T11:49:54.086Z,63.2522,-143.3073,5.3,2.7,ml,,,,0.94,ak,ak18208221,2018-01-27T12:02:57.999Z,"18km WSW of Tok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-01-27T11:46:28.190Z,38.8204994,-122.8031693,2.21,1.1,md,15,58,0.00612,0.03,nc,nc72959376,2018-01-27T12:19:04.100Z,"6km NW of The Geysers, CA",earthquake,0.26,0.43,0.08,5,automatic,nc,nc
2018-01-27T11:41:33.466Z,60.241,-152.5585,72.8,1.5,ml,,,,0.28,ak,ak18208217,2018-01-27T11:45:38.057Z,"29km SSE of Redoubt Volcano, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-01-27T11:38:04.008Z,63.1956,-151.1088,5.6,2.1,ml,,,,0.72,ak,ak18208213,2018-01-27T11:49:25.663Z,"109km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-01-27T11:25:58.297Z,55.9489,-149.7053,10,4.4,ml,,,,0.72,ak,ak18207708,2018-01-27T19:21:23.251Z,"245km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-27T11:23:44.348Z,61.8812,-149.2494,0.9,1.7,ml,,,,0.6,ak,ak18207703,2018-01-27T11:27:48.698Z,"15km N of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T11:21:33.460Z,35.3848333,-117.8446667,7.51,0.83,ml,20,99,0.1172,0.13,ci,ci38093432,2018-01-27T11:25:14.961Z,"19km W of Johannesburg, CA",earthquake,0.27,1.38,0.156,11,automatic,ci,ci
2018-01-27T11:15:43.110Z,47.661,-120.2308333,-0.53,1.26,ml,9,80,0.19,0.08,uw,uw61345097,2018-01-27T17:26:55.060Z,"2km SW of Entiat, Washington",earthquake,0.33,10.6,0.196,9,reviewed,uw,uw
2018-01-27T11:14:16.310Z,55.9574,-149.7186,10.2,3.8,ml,,,,0.84,ak,ak18207690,2018-01-27T18:57:55.254Z,"244km SE of Kodiak, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2018-01-27T11:11:03.930Z,33.5083333,-116.7925,4.94,0.62,ml,28,35,0.07325,0.12,ci,ci38093424,2018-01-27T11:14:38.795Z,"10km NE of Aguanga, CA",earthquake,0.18,0.93,0.131,20,automatic,ci,ci
2018-01-27T11:02:31.170Z,33.5258333,-116.7198333,2.53,0.65,ml,25,48,0.04207,0.13,ci,ci38093416,2018-01-27T11:06:03.765Z,"5km SW of Anza, CA",earthquake,0.16,0.2,0.197,20,automatic,ci,ci
2018-01-27T11:01:45.470Z,22.8747,61.3472,10,4.3,mb,,112,5.137,0.42,us,us2000cqbs,2018-01-27T11:33:38.040Z,"189km E of Sur, Oman",earthquake,11.4,2,0.128,17,reviewed,us,us
2018-01-27T10:56:30.640Z,19.3581,-68.872,49,2.85,md,5,255,0.9764,0.17,pr,pr2018027003,2018-01-27T12:50:00.527Z,"45km NNE of Miches, Dominican Republic",earthquake,2.97,2.75,0.48,2,reviewed,pr,pr
2018-01-27T10:50:36.118Z,61.7407,-148.1786,15.9,1.1,ml,,,,0.58,ak,ak18207683,2018-01-27T10:57:19.833Z,"36km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T10:44:05.220Z,33.5151667,-116.483,16.03,0.78,ml,24,87,0.04857,0.19,ci,ci38093408,2018-01-27T10:47:49.376Z,"18km ESE of Anza, CA",earthquake,0.4,0.66,0.151,20,automatic,ci,ci
2018-01-27T10:40:16.131Z,55.5765,-149.1425,4.4,3,ml,,,,0.63,ak,ak18207681,2018-01-27T18:52:23.147Z,"Gulf of Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-01-27T10:28:25.444Z,38.852,-119.6638,11.4,1.1,ml,8,136.77,0.242,0.1089,nn,nn00619816,2018-01-27T15:34:28.155Z,"7km ESE of Gardnerville Ranchos, Nevada",earthquake,,6,0.07,2,reviewed,nn,nn
2018-01-27T10:22:18.250Z,33.518,-116.4753333,15.32,1.03,ml,28,68,0.04181,0.16,ci,ci38093400,2018-01-27T10:26:03.008Z,"19km ESE of Anza, CA",earthquake,0.39,0.53,0.172,27,automatic,ci,ci
2018-01-27T10:00:20.329Z,62.0072,-148.7114,36,1.5,ml,,,,0.45,ak,ak18207678,2018-01-27T10:07:53.424Z,"24km NNE of Sutton-Alpine, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-01-27T09:50:47.410Z,33.4981667,-116.8035,5.38,0.31,ml,14,74,0.08691,0.18,ci,ci38093392,2018-01-27T09:54:21.826Z,"8km NE of Aguanga, CA",earthquake,0.45,2.04,0.146,8,automatic,ci,ci
2018-01-27T09:46:57.910Z,33.0386667,-115.5463333,13.65,1.83,ml,18,103,0.08699,0.15,ci,ci38093384,2018-01-27T10:41:45.663Z,"7km NNW of Brawley, CA",earthquake,0.34,0.92,0.232,28,automatic,ci,ci
2018-01-27T09:41:10.823Z,61.2347,-147.014,14.8,2.7,ml,,,,0.49,ak,ak18207672,2018-01-27T10:52:20.040Z,"37km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T09:35:03.375Z,36.915,-115.984,15,0.4,ml,7,209.51,0.161,,nn,nn00619800,2018-01-27T09:36:09.945Z,"69km E of Beatty, Nevada",earthquake,,,0.47,2,automatic,nn,nn
2018-01-27T09:33:26.520Z,36.4669991,-121.043663,5.24,1.69,md,11,153,0.04663,0.01,nc,nc72959316,2018-01-27T10:52:01.916Z,"11km SE of Pinnacles, CA",earthquake,0.37,0.79,0.21,8,automatic,nc,nc
2018-01-27T09:32:55.220Z,36.8482,-116.1822,10,0.3,ml,10,116.02,0.074,,nn,nn00619799,2018-01-27T09:34:09.789Z,"51km E of Beatty, Nevada",earthquake,,,,,automatic,nn,nn
2018-01-27T09:28:18.500Z,37.7770004,-122.2013321,11.46,1.89,md,38,38,0.01986,0.07,nc,nc72959306,2018-01-27T09:57:04.793Z,"3km SE of Oakland, CA",earthquake,0.18,0.45,0.15,33,automatic,nc,nc
2018-01-27T09:21:48.188Z,56.4442,-148.9988,50.4,3.4,ml,,,,0.62,ak,ak18207188,2018-01-27T09:55:07.040Z,"264km SE of Kodiak, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-01-27T09:06:47.950Z,-29.1002,-71.2817,54.9,4.2,mb,,100,0.516,0.59,us,us2000cqb9,2018-01-27T11:34:36.253Z,"77km SW of Vallenar, Chile",earthquake,5.8,6.4,0.132,16,reviewed,us,us
2018-01-27T09:01:31.082Z,36.8259,-115.9577,6.9,0.3,ml,20,118.74,0.1,0.1471,nn,nn00619798,2018-01-27T16:32:34.062Z,"68km N of Pahrump, Nevada",earthquake,,2,0.21,10,reviewed,nn,nn
2018-01-27T08:56:13.470Z,33.4401667,-116.4293333,7.96,0.4,ml,15,103,0.08307,0.22,ci,ci38093376,2018-01-27T08:59:48.802Z,"21km NNW of Borrego Springs, CA",earthquake,0.55,2.31,0.093,11,automatic,ci,ci
2018-01-27T08:45:45.940Z,60.922,-150.9445,24.2,1.8,ml,,,,0.3,ak,ak18207160,2018-01-27T08:51:55.476Z,"31km NE of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T08:44:50.240Z,55.63,-149.2474,6.6,4,mb,,174,2.753,0.85,us,us2000cqb4,2018-01-27T09:03:00.040Z,"Gulf of Alaska",earthquake,9.7,7.7,0.298,3,reviewed,us,us
2018-01-27T08:42:20.430Z,31.8513333,-115.7291667,12.86,2.47,ml,7,136,0.2409,0.3,ci,ci38093368,2018-01-27T09:29:38.857Z,"67km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.21,2.8,0.196,24,automatic,ci,ci
2018-01-27T08:39:09.025Z,64.3335,-149.761,28.1,1.2,ml,,,,0.5,ak,ak18207156,2018-01-27T08:53:39.740Z,"41km SW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T08:37:26.880Z,34.0451667,-117.2845,15.15,1.2,ml,37,48,0.07984,0.27,ci,ci38093360,2018-01-27T08:41:11.731Z,"2km W of Loma Linda, CA",earthquake,0.38,0.7,0.194,28,automatic,ci,ci
2018-01-27T08:30:09.630Z,36.154,-89.3673333,4.95,1.74,md,14,89,0.03139,0.12,nm,nm60214941,2018-01-27T14:20:34.300Z,"10km WNW of Newbern, Tennessee",earthquake,0.5,0.34,0.085,9,reviewed,nm,nm
2018-01-27T08:29:11.010Z,38.8105011,-122.8028336,1.49,0.65,md,11,104,0.006404,0.05,nc,nc72959296,2018-01-27T09:27:02.742Z,"6km NW of The Geysers, CA",earthquake,0.43,0.8,0.27,2,automatic,nc,nc
2018-01-27T08:27:27.218Z,56.2158,-149.0552,10,2.6,ml,,,,0.65,ak,ak18206672,2018-01-27T18:44:13.980Z,"268km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-27T08:19:33.262Z,56.363,-148.6608,10,3.9,ml,,,,0.73,ak,ak18206660,2018-01-27T18:33:40.436Z,"263km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-27T08:08:54.400Z,35.6756,-97.1783,4.6,2.4,mb_lg,,66,0.148,0.3,us,us2000cqav,2018-01-27T11:55:09.329Z,"2km NE of Luther, Oklahoma",earthquake,1.1,6.1,0.128,16,reviewed,us,us
2018-01-27T07:58:32.400Z,55.8767,-150.3045,4.1,3.5,ml,,220,2.132,0.62,us,us2000cqay,2018-01-27T08:37:16.040Z,"248km SSE of Kodiak, Alaska",earthquake,11.4,8.5,0.081,20,reviewed,us,us
2018-01-27T07:55:29.000Z,33.7168333,-116.7693333,15.24,0.62,ml,24,81,0.04633,0.09,ci,ci38093352,2018-01-27T07:59:03.720Z,"5km WSW of Idyllwild, CA",earthquake,0.22,0.33,0.191,14,automatic,ci,ci
2018-01-27T07:16:47.370Z,33.7426667,-117.495,11.7,1.08,ml,15,97,0.0232,0.14,ci,ci38093344,2018-01-27T07:20:39.512Z,"12km NE of Trabuco Canyon, CA",earthquake,0.36,0.52,0.487,21,automatic,ci,ci
2018-01-27T07:03:28.290Z,62.9449,-150.3554,10,1.5,ml,,,,0.67,ak,ak18206163,2018-01-27T07:17:49.036Z,"70km N of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T07:03:10.900Z,18.8985,-67.4858,43,2.93,md,4,335,0.8261,0.13,pr,pr2018027002,2018-01-27T12:49:25.902Z,"60km NW of San Antonio, Puerto Rico",earthquake,2.54,8.01,0.01,3,reviewed,pr,pr
2018-01-27T06:54:46.651Z,56.53,-149.3783,35.1,3.4,ml,,,,0.74,ak,ak18206158,2018-01-27T07:05:21.772Z,"230km SE of Kodiak, Alaska",earthquake,,26.4,,,automatic,ak,ak
2018-01-27T06:49:43.057Z,56.2853,-150.4254,0,3.2,ml,,,,1.15,ak,ak18206155,2018-01-27T07:05:22.018Z,"206km SE of Kodiak, Alaska",earthquake,,5.2,,,automatic,ak,ak
2018-01-27T06:44:20.915Z,61.7422,-148.1883,16.1,1.2,ml,,,,0.2,ak,ak18206150,2018-01-27T06:47:55.091Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T06:42:42.400Z,37.6461678,-119.0240021,-0.51,1.09,md,8,113,0.005203,0.02,nc,nc72959281,2018-01-27T07:03:04.176Z,"4km WNW of Mammoth Lakes, CA",earthquake,0.42,0.5,0.33,7,automatic,nc,nc
2018-01-27T06:41:09.905Z,57.8948,-151.9946,20.5,2.3,ml,,,,0.94,ak,ak18206148,2018-01-27T06:45:09.324Z,"27km ENE of Kodiak, Alaska",earthquake,,1,,,automatic,ak,ak
2018-01-27T06:27:17.080Z,37.6486664,-119.0231705,-0.43,1.54,md,8,123,0.007432,0.01,nc,nc72959271,2018-01-27T08:31:01.609Z,"4km WNW of Mammoth Lakes, CA",earthquake,0.43,0.48,0.27,8,automatic,nc,nc
2018-01-27T06:04:02.331Z,56.6128,-148.9728,34.9,3.3,ml,,,,0.61,ak,ak18205659,2018-01-27T06:11:23.569Z,"245km ESE of Kodiak, Alaska",earthquake,,3.6,,,automatic,ak,ak
2018-01-27T05:51:07.298Z,56.3288,-148.8831,11.6,2.8,ml,,,,0.63,ak,ak18205651,2018-01-27T18:18:59.252Z,"268km SE of Kodiak, Alaska",earthquake,,8.7,,,reviewed,ak,ak
2018-01-27T05:41:54.620Z,33.6998333,-117.3193333,12.8,2.03,ml,16,99,0.02655,0.25,ci,ci38093336,2018-01-27T05:45:41.728Z,"4km NNE of Lake Elsinore, CA",earthquake,0.82,1.31,0.259,15,automatic,ci,ci
2018-01-27T05:38:08.590Z,-18.0044,-177.9268,565.35,4.7,mb,,79,7.18,0.77,us,us2000cqaj,2018-01-27T06:19:08.040Z,"Fiji region",earthquake,12.6,10,0.104,28,reviewed,us,us
2018-01-27T05:37:49.080Z,33.2021667,-116.1845,1.14,1.36,ml,36,133,0.0484,0.3,ci,ci38093328,2018-01-27T05:41:29.972Z,"8km NW of Ocotillo Wells, CA",earthquake,0.66,1.05,0.136,27,automatic,ci,ci
2018-01-27T05:34:10.530Z,38.8144989,-122.8306656,1.59,0.9,md,13,69,0.005742,0.04,nc,nc72959256,2018-01-27T05:35:49.495Z,"8km WNW of The Geysers, CA",earthquake,0.34,0.39,0.03,5,automatic,nc,nc
2018-01-27T05:32:16.310Z,39.4198341,-122.0888367,7.82,2.34,md,5,157,0.2359,0.27,nc,nc72959241,2018-01-27T07:38:01.248Z,"15km SE of Willows, CA",earthquake,1.76,18.71,0.04,4,automatic,nc,nc
2018-01-27T05:29:47.090Z,36.8003349,-121.4954987,4.26,0.9,md,7,210,0.0468,0.06,nc,nc72959236,2018-01-27T05:53:02.432Z,"6km SE of San Juan Bautista, CA",earthquake,0.76,1.16,0.08,3,automatic,nc,nc
2018-01-27T05:23:27.499Z,60.5839,-151.3076,33.2,1.5,ml,,,,0.39,ak,ak18205647,2018-01-27T05:27:31.944Z,"4km NW of Kenai, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T05:14:38.740Z,47.1841667,-122.1978333,16.58,1.82,ml,29,69,0.03074,0.14,uw,uw61345007,2018-01-27T18:17:59.660Z,"1km NW of Bonney Lake, Washington",earthquake,0.28,0.42,0.215,23,reviewed,uw,uw
2018-01-27T05:11:56.210Z,19.4751663,-155.5870056,-1.84,2.07,ml,31,73,0.01022,0.34,hv,hv70022577,2018-01-27T05:17:27.870Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.57,0.32,3.76,6,automatic,hv,hv
2018-01-27T05:11:00.695Z,56.9775,-150.5213,4.8,3,ml,,,,0.74,ak,ak18205644,2018-01-27T05:18:23.967Z,"145km SE of Kodiak, Alaska",earthquake,,2.7,,,automatic,ak,ak
2018-01-27T05:10:05.220Z,36.4961662,-121.0735016,3.33,1.01,md,8,130,0.01365,0.03,nc,nc72959216,2018-01-27T05:27:05.340Z,"7km ESE of Pinnacles, CA",earthquake,0.49,0.54,0.21,7,automatic,nc,nc
2018-01-27T04:41:46.975Z,38.0012,-118.3776,9.3,1.2,ml,15,111.39,0.17,0.1862,nn,nn00619792,2018-01-27T20:21:19.902Z,"61km SSE of Hawthorne, Nevada",earthquake,,3.7,0.25,7,reviewed,nn,nn
2018-01-27T04:28:31.780Z,38.800499,-122.8099976,1.61,0.51,md,8,108,0.01369,0.04,nc,nc72959206,2018-01-27T04:40:03.243Z,"5km WNW of The Geysers, CA",earthquake,0.56,0.93,0.04,3,automatic,nc,nc
2018-01-27T04:22:36.909Z,38.3849,-118.8898,12.8,0.7,ml,7,171.97,0.33,0.1014,nn,nn00619791,2018-01-27T16:22:20.139Z,"27km SW of Hawthorne, Nevada",earthquake,,9.3,0.35,5,reviewed,nn,nn
2018-01-27T04:18:36.360Z,38.8068352,-122.8264999,1.84,1.16,md,17,72,0.002915,0.04,nc,nc72959201,2018-01-27T04:34:03.230Z,"7km WNW of The Geysers, CA",earthquake,0.26,0.4,0.36,2,automatic,nc,nc
2018-01-27T04:18:30.350Z,38.8061676,-122.7955017,2.53,1.92,md,22,68,0.001804,0.03,nc,nc72959196,2018-01-27T07:05:03.182Z,"5km NW of The Geysers, CA",earthquake,0.25,0.5,0.03,5,automatic,nc,nc
2018-01-27T04:15:09.274Z,61.7613,-148.1805,5.5,2.8,ml,,,,0.63,ak,ak18205169,2018-01-27T04:23:25.167Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T04:13:43.290Z,46.2578333,-122.061,8.8,1.08,ml,12,161,0.1101,0.11,uw,uw61345002,2018-01-27T17:38:29.980Z,"37km SSE of Morton, Washington",earthquake,0.47,1.26,0.091,6,reviewed,uw,uw
2018-01-27T04:11:54.467Z,56.5229,-148.7959,11.6,3.9,ml,,,,0.7,ak,ak18205158,2018-01-27T18:10:00.200Z,"Gulf of Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-01-27T04:05:45.867Z,63.9658,-148.927,128.6,2.4,ml,,,,0.99,ak,ak18205146,2018-01-27T04:19:22.610Z,"12km N of Healy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-01-27T04:00:38.300Z,38.7788315,-122.7258301,1.61,1.04,md,9,128,0.008717,0.02,nc,nc72959186,2018-01-27T04:18:02.201Z,"3km E of The Geysers, CA",earthquake,0.36,0.61,0.16,5,automatic,nc,nc
2018-01-27T03:58:42.726Z,56.5178,-148.6695,10,4.1,ml,,,,0.64,ak,ak18205125,2018-01-27T17:55:54.176Z,"249km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-27T03:54:02.300Z,60.0625,-142.7329,67.6,2.4,ml,,,,0.8,ak,ak18205101,2018-01-27T04:50:38.225Z,"16km W of Cape Yakataga, Alaska",other event,,1.1,,,reviewed,ak,ak
2018-01-27T03:53:34.943Z,58.1424,-154.4892,33.7,2.9,ml,,,,0.97,ak,ak18205098,2018-01-27T04:03:40.348Z,"73km NNW of Larsen Bay, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T03:52:58.870Z,55.703,-149.2271,15.11,4.4,mb,,161,2.719,0.94,us,us2000cq99,2018-01-27T04:09:00.040Z,"Gulf of Alaska",earthquake,8,3,0.078,48,reviewed,us,us
2018-01-27T03:52:51.900Z,38.8421669,-122.8389969,1.45,0.76,md,9,130,0.004503,0.01,nc,nc72959181,2018-01-27T04:07:02.173Z,"10km NW of The Geysers, CA",earthquake,0.36,0.89,0.23,2,automatic,nc,nc
2018-01-27T03:48:22.086Z,57.5733,-150.973,41.8,2.8,ml,,,,1.01,ak,ak18205096,2018-01-27T03:56:42.367Z,"88km ESE of Kodiak, Alaska",earthquake,,23,,,automatic,ak,ak
2018-01-27T03:35:46.235Z,56.4188,-148.9504,8,3,ml,,,,0.64,ak,ak18205092,2018-01-27T04:00:16.237Z,"259km SE of Kodiak, Alaska",earthquake,,5.3,,,reviewed,ak,ak
2018-01-27T03:33:35.350Z,37.2026667,-118.3378333,7.57,1.56,md,25,130,0.1535,0.08,nc,nc72959171,2018-01-27T05:07:03.293Z,"6km NW of Big Pine, CA",earthquake,1.03,0.69,0.182,17,reviewed,nc,nc
2018-01-27T03:21:37.687Z,38.3751,-118.8772,11.9,0.6,ml,5,222.33,0.318,0.0584,nn,nn00619823,2018-01-27T16:19:06.963Z,"27km SW of Hawthorne, Nevada",earthquake,,32.1,0.4,3,reviewed,nn,nn
2018-01-27T03:20:55.349Z,56.1411,-149.2227,3.1,3.7,ml,,,,0.79,ak,ak18205003,2018-01-27T03:45:04.816Z,"266km SE of Kodiak, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-01-27T03:18:01.150Z,38.8516655,-122.8330002,-0.71,0.91,md,12,146,0.008107,0.38,nc,nc72959166,2018-01-27T03:28:03.104Z,"10km WNW of Cobb, CA",earthquake,0.75,1.98,0.27,4,automatic,nc,nc
2018-01-27T03:17:03.397Z,60.0942,-152.4882,94,1.9,ml,,,,0.18,ak,ak18204997,2018-01-27T03:21:55.989Z,"45km SSE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-01-27T03:06:39.811Z,59.6304,-152.5292,96.7,2.2,ml,,,,0.35,ak,ak18204609,2018-01-27T03:18:27.770Z,"42km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-01-27T03:02:20.270Z,38.8256683,-122.7821655,1.67,1.11,md,16,55,0.0107,0.04,nc,nc72959156,2018-01-27T06:29:01.107Z,"5km W of Cobb, CA",earthquake,0.36,0.47,0.08,5,automatic,nc,nc
2018-01-27T03:01:37.488Z,56.0879,-150.3892,39.9,3.5,ml,,,,0.7,ak,ak18204603,2018-01-27T03:10:51.977Z,"225km SSE of Kodiak, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-01-27T02:51:18.556Z,61.7198,-148.1768,5,1,ml,,,,0.91,ak,ak18204595,2018-01-27T02:54:27.024Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-01-27T02:44:43.339Z,61.7524,-148.1512,0,2.5,ml,,,,0.93,ak,ak18204584,2018-01-27T02:52:43.292Z,"37km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T02:40:34.743Z,60.0253,-141.7504,0,2.1,ml,,,,0.61,ak,ak18204563,2018-01-27T02:54:26.769Z,"38km E of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T02:39:39.460Z,33.746,-117.4975,11.85,1.76,ml,14,84,0.0836,0.15,ci,ci38093296,2018-01-27T02:43:32.017Z,"12km NE of Trabuco Canyon, CA",earthquake,0.4,0.66,0.203,13,automatic,ci,ci
2018-01-27T02:39:36.644Z,38.3991,-118.8934,12.5,0.8,ml,8,98.35,0.339,0.1067,nn,nn00619787,2018-01-27T16:15:55.504Z,"27km WSW of Hawthorne, Nevada",earthquake,,15.8,0.31,5,reviewed,nn,nn
2018-01-27T02:39:10.220Z,36.1431656,-120.345665,1.57,1.22,md,4,118,0.1932,0.03,nc,nc72959151,2018-01-27T05:45:04.414Z,"1km ENE of Coalinga, CA",earthquake,0.41,8.62,0.35,4,automatic,nc,nc
2018-01-27T02:38:51.530Z,40.1643333,-121.745163,3.87,1.42,md,5,137,0.3696,0.15,nc,nc72959141,2018-01-27T04:51:03.265Z,"26km SW of Mineral, CA",earthquake,1.11,14.88,0.12,2,automatic,nc,nc
2018-01-27T02:35:36.986Z,40.823,-116.3989,11.4,0.7,ml,3,358.02,0.122,0.0261,nn,nn00619828,2018-01-27T17:03:29.926Z,"27km WNW of Carlin, Nevada",earthquake,,18.4,0.1,2,reviewed,nn,nn
2018-01-27T02:34:56.860Z,55.529,166.2932,31.87,4.9,mb,,103,5.133,0.78,us,us2000cq8m,2018-01-27T02:54:15.040Z,"41km NNE of Nikol'skoye, Russia",earthquake,9.7,5.2,0.037,228,reviewed,us,us
2018-01-27T02:30:30.620Z,-40.333,174.0082,140.29,4.5,mb,,91,0.899,0.7,us,us2000cq8l,2018-01-27T09:05:17.575Z,"75km SSW of Patea, New Zealand",earthquake,7.7,8,0.191,8,reviewed,us,us
2018-01-27T02:23:57.490Z,-3.274,146.0164,10,5.1,mb,,51,1.82,0.88,us,us2000cq8k,2018-01-27T02:42:08.040Z,"196km SW of Lorengau, Papua New Guinea",earthquake,8.3,1.9,0.078,53,reviewed,us,us
2018-01-27T02:15:49.750Z,39.4936676,-121.7021637,1.63,1.01,md,5,148,0.152,0.03,nc,nc72959121,2018-01-27T02:36:03.986Z,"9km N of Biggs, CA",earthquake,1,7.94,,1,automatic,nc,nc
2018-01-27T02:14:34.684Z,61.7478,-148.1849,16,1.1,ml,,,,0.28,ak,ak18204505,2018-01-27T02:17:11.457Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T02:00:12.480Z,38.8143349,-122.7993317,2.25,1.12,md,19,78,0.007094,0.02,nc,nc72959096,2018-01-27T03:03:05.045Z,"6km NW of The Geysers, CA",earthquake,0.23,0.45,0.2,5,automatic,nc,nc
2018-01-27T01:49:19.913Z,39.391,-120.1535,8.6,0.2,ml,11,167.01,0.134,0.1165,nn,nn00619796,2018-01-27T05:19:41.746Z,"7km NNE of Truckee, California",earthquake,,3.4,0.35,2,reviewed,nn,nn
2018-01-27T01:42:50.508Z,56.0085,-149.7341,11.2,4.2,ml,,,,0.67,ak,ak18204102,2018-01-27T02:13:23.616Z,"253km SE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-01-27T01:41:07.330Z,42.5813,-111.4609,10,2.7,ml,,75,0.129,1.04,us,us2000cq83,2018-01-27T01:57:28.040Z,"14km SE of Soda Springs, Idaho",earthquake,1.7,1.9,0.048,58,reviewed,us,us
2018-01-27T01:40:55.895Z,58.4403,-154.4411,1.6,2.3,ml,,,,0.51,ak,ak18204099,2018-01-27T01:49:26.662Z,"103km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-01-27T01:36:13.150Z,-23.0037,-66.5073,214.75,4.5,mb,,36,1.541,1.11,us,us2000cq80,2018-01-27T01:50:59.040Z,"87km WNW of El Aguilar, Argentina",earthquake,4.8,8.1,0.066,68,reviewed,us,us
2018-01-27T01:33:50.201Z,61.7476,-148.1813,7.9,1.9,ml,,,,0.62,ak,ak18204082,2018-01-27T01:40:51.904Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-27T01:24:05.908Z,37.5165,-116.5148,0,0.5,ml,12,277.24,0.231,0.1682,nn,nn00619785,2018-01-27T16:12:39.550Z,"67km ESE of Goldfield, Nevada",explosion,,0,0.16,6,reviewed,nn,nn
